median	mean	cor_Fumagalli	corlowvshigh_Fumagalli	GENE	Gene|EntrezID
10.04975	9.965	0.747436774	high.cor	CHD7	CHD7|55636
10.05105	10.087	0.670404459	low.cor	CCNK	CCNK|8812
10.05125	10.055	0.334780918	low.cor	PPFIBP1	PPFIBP1|8496
10.05155	10.119	0.869782214	high.cor	WDR75	WDR75|84128
10.05195	10.020			HDAC6	HDAC6|10013
10.05205	10.084	0.832512315	high.cor	C12orf35	C12orf35|55196
10.0536	10.016	0.911265232	high.cor	SNAP23	SNAP23|8773
10.0541	9.991	0.915024631	high.cor	CD97	CD97|976
10.05435	10.118	0.917876588	high.cor	HIBADH	HIBADH|11112
10.05495	10.055	0.703655691	high.cor	PRKRA	PRKRA|8575
10.0557	10.066	0.84288307	high.cor	POLR2H	POLR2H|5437
10.0561	10.095	0.80587244	high.cor	PIK3CB	PIK3CB|5291
10.05625	9.998			WBP5	WBP5|51186
10.05745	10.069	0.840679284	high.cor	DCTPP1	DCTPP1|79077
10.05745	10.053	0.889810734	high.cor	RBM6	RBM6|10180
10.0577	10.067	0.578947368	low.cor	CRCP	CRCP|27297
10.05785	10.098	0.647005445	low.cor	IREB2	IREB2|3658
10.05865	10.087	0.737231009	high.cor	ZHX1	ZHX1|11244
10.0589	10.148	0.835753176	high.cor	NOB1	NOB1|28987
10.05905	10.056	0.67364532	low.cor	CHMP2B	CHMP2B|25978
10.05925	10.023	0.452618616	low.cor	STRBP	STRBP|55342
10.05935	10.057	0.772750843	high.cor	MAEA	MAEA|10296
10.0599	10.100	0.454627949	low.cor	TNK2	TNK2|10188
10.05995	10.001	0.375486129	low.cor	PCDH1	PCDH1|5097
10.0601	10.063	0.84962406	high.cor	E2F3	E2F3|1871
10.06025	10.068	0.434923516	low.cor	COMMD2	COMMD2|51122
10.0606	10.005	0.885338346	high.cor	ELMO2	ELMO2|63916
10.0607	9.980	0.447757324	low.cor	C7orf27	C7orf27|221927
10.0609	10.106	0.921571169	high.cor	RUFY1	RUFY1|80230
10.061	10.095	0.72161006	high.cor	SENP3	SENP3|26168
10.0612	10.151	0.85869847	high.cor	REPS1	REPS1|85021
10.06245	10.021	-0.038112523	low.cor	CREB1	CREB1|1385
10.06345	10.021	0.891949702	high.cor	ALDH3A2	ALDH3A2|224
10.06445	10.085	0.342364532	low.cor	MARCH5	MARCH5|54708
10.0645	9.897	0.965452424	high.cor	KIF20A	KIF20A|10112
10.0648	10.106	0.713637542	high.cor	RNF44	RNF44|22838
10.0649	9.978	0.818317345	high.cor	C1RL	C1RL|51279
10.0657	10.099	0.352022297	low.cor	NUPL1	NUPL1|9818
10.06575	10.053	0.688942183	low.cor	VAV2	VAV2|7410
10.06575	10.075	0.725434275	high.cor	R3HDM2	R3HDM2|22864
10.0661	10.054	0.736323568	high.cor	PFDN1	PFDN1|5201
10.06635	10.023	0.745786881	high.cor	MOBKL2A	MOBKL2A|126308
10.0666	10.029	0.502592689	low.cor	CDK13	CDK13|8621
10.0669	9.989			PALM2-AKAP2	PALM2-AKAP2|445815
10.0677	10.135	0.774760176	high.cor	MLX	MLX|6945
10.06775	10.108	0.633069743	low.cor	MRPL38	MRPL38|64978
10.0682	10.121			MRPS24	MRPS24|64951
10.06825	10.082	0.730490018	high.cor	GGA1	GGA1|26088
10.06825	10.177	0.873736064	high.cor	KRT14	KRT14|3861
10.06865	10.040	0.687645839	low.cor	TBC1D20	TBC1D20|128637
10.0691	10.064			HIST1H2AC	HIST1H2AC|8334
10.06915	10.074			UBE2M	UBE2M|9040
10.06935	9.924	0.865828364	high.cor	MARVELD1	MARVELD1|83742
10.06935	9.912	0.882356754	high.cor	PDE4B	PDE4B|5142
10.0701	9.941	0.944257195	high.cor	HLA-DMB	HLA-DMB|3109
10.0702	9.906	0.412691211	low.cor	TINAGL1	TINAGL1|64129
10.0705	10.111			IDH3G	IDH3G|3421
10.0709	10.096	0.220184081	low.cor	C1orf151	C1orf151|440574
10.0709	10.038	0.35234355	low.cor	C3orf17	C3orf17|25871
10.0727	10.063	0.710850402	high.cor	PPCS	PPCS|79717
10.07295	10.085	0.921117449	high.cor	MRPL13	MRPL13|28998
10.07315	10.138	0.52281566	low.cor	ALDH1B1	ALDH1B1|219
10.07365	10.099	0.855846513	high.cor	NFE2L3	NFE2L3|9603
10.0739	9.949	0.71415608	high.cor	SLC25A24	SLC25A24|29957
10.07505	10.094	0.696201711	low.cor	CLK1	CLK1|1195
10.07555	10.099	0.884625356	high.cor	LSM2	LSM2|57819
10.07565	10.083	0.682460461	low.cor	PHF14	PHF14|9678
10.07585	10.016	0.924552761	high.cor	MAFB	MAFB|9935
10.07645	10.064	0.775084262	high.cor	DLAT	DLAT|1737
10.07655	9.900	0.904977962	high.cor	CHI3L2	CHI3L2|1117
10.07745	10.080	-0.062678247	low.cor	GIGYF1	GIGYF1|64599
10.07745	10.130	0.315011667	low.cor	EXTL3	EXTL3|2137
10.0775	10.188	0.842494166	high.cor	CMAS	CMAS|55907
10.0779	10.097	0.865504278	high.cor	H2AFX	H2AFX|3014
10.0781	10.016	0.875421312	high.cor	TGIF2	TGIF2|60436
10.07835	10.126	0.859670729	high.cor	CCNG2	CCNG2|901
10.07865	10.139	0.84217008	high.cor	PRPSAP1	PRPSAP1|5635
10.07955	10.108	0.742934924	high.cor	MXD4	MXD4|10608
10.07995	10.047	0.878078818	high.cor	RAB34	RAB34|83871
10.0803	10.018	0.487231009	low.cor	ZNF609	ZNF609|23060
10.08045	9.957	0.959554058	high.cor	CD163	CD163|9332
10.0805	10.050	0.650505574	low.cor	ZNF768	ZNF768|79724
10.0807	10.139			PWP2	PWP2|5822
10.081	10.073	0.601892663	low.cor	ULK1	ULK1|8408
10.0811	10.110	0.75512056	high.cor	ACAD9	ACAD9|28976
10.0811	10.042	0.651413015	low.cor	TMF1	TMF1|7110
10.08115	10.077	0.973813845	high.cor	IFIT3	IFIT3|3437
10.08125	10.150	0.82752139	high.cor	ADSL	ADSL|158
10.08145	9.984	0.968693285	high.cor	ASPM	ASPM|259266
10.08155	10.041	0.535195748	low.cor	ERF	ERF|2077
10.08255	10.045			ACSL4	ACSL4|2182
10.083	10.087	0.745722064	high.cor	ANKRD13A	ANKRD13A|88455
10.08335	10.110	0.623087892	low.cor	PHC3	PHC3|80012
10.08465	10.036	0.793686803	high.cor	CHD6	CHD6|84181
10.08515	10.090	0.765426497	high.cor	CBARA1	CBARA1|10367
10.0852	10.036	0.8002886	high.cor	RNF38	RNF38|152006
10.0853	10.098	0.73580503	high.cor	MRPS34	MRPS34|65993
10.0854	10.191	0.928960332	high.cor	CHPT1	CHPT1|56994
10.08585	10.004	0.866476536	high.cor	DDAH1	DDAH1|23576
10.0859	10.044	0.725499093	high.cor	C16orf72	C16orf72|29035
10.0859	9.932	0.835105004	high.cor	LPHN1	LPHN1|22859
10.0865	9.392	0.946785066	high.cor	SERPINB5	SERPINB5|5268
10.0865	10.102	0.34683692	low.cor	USP19	USP19|10869
10.08685	10.086	0.887671766	high.cor	TSNAX	TSNAX|7257
10.0869	10.086	0.587438424	low.cor	DENND4B	DENND4B|9909
10.089	10.185	0.447886959	low.cor	BAG1	BAG1|573
10.0893	10.082	0.778001037	high.cor	STK4	STK4|6789
10.0895	10.088	0.709878144	high.cor	TUBG1	TUBG1|7283
10.08965	10.113			ERCC5	ERCC5|2073
10.09015	10.183	0.750453721	high.cor	GOPC	GOPC|57120
10.0908	10.094	0.89454239	high.cor	CCDC14	CCDC14|64770
10.09085	9.986	0.700721501	high.cor	CUX1	CUX1|1523
10.0909	10.101	0.945488722	high.cor	CYB5R1	CYB5R1|51706
10.0917	10.078	0.495981333	low.cor	NOL10	NOL10|79954
10.09195	10.062	0.830502982	high.cor	NAE1	NAE1|8883
10.0926	10.122	0.775667617	high.cor	PCGF3	PCGF3|10336
10.09345	10.084	0.866995074	high.cor	PPP1R3B	PPP1R3B|79660
10.0942	10.022	0.844309048	high.cor	FNDC3A	FNDC3A|22862
10.0943	10.061	0.929089966	high.cor	SMYD2	SMYD2|56950
10.09495	10.109	0.873347161	high.cor	ZNF395	ZNF395|55893
10.09565	10.070	0.849559243	high.cor	CD109	CD109|135228
10.09585	10.040	0.90270936	high.cor	MPZL2	MPZL2|10205
10.0965	10.032	0.764454239	high.cor	PHF2	PHF2|5253
10.0965	10.070	0.641495981	low.cor	TMEM14B	TMEM14B|81853
10.09655	10.151	0.847873995	high.cor	GLTP	GLTP|51228
10.0969	10.061	0.744814623	high.cor	ZC3H4	ZC3H4|23211
10.0977	10.196			NAA10	NAA10|8260
10.0978	10.088	0.773399015	high.cor	C8orf55	C8orf55|51337
10.0978	10.088	0.870041483	high.cor	USP16	USP16|10600
10.09795	9.854	0.844373866	high.cor	CLDN3	CLDN3|1365
10.09855	10.086	0.705146487	high.cor	SLC25A10	SLC25A10|1468
10.09865	10.135	0.907894737	high.cor	NARF	NARF|26502
10.09865	10.158			WDR13	WDR13|64743
10.09905	10.082	0.840873736	high.cor	OSGIN2	OSGIN2|734
10.09995	10.137	0.843920145	high.cor	LRP11	LRP11|84918
10.10025	10.097	0.782408608	high.cor	SIN3B	SIN3B|23309
10.10045	10.106	0.919302567	high.cor	C14orf4	C14orf4|64207
10.1005	10.103	0.41852476	low.cor	BCAR1	BCAR1|9564
10.10065	10.112	0.834132746	high.cor	GUCY1A3	GUCY1A3|2982
10.1007	10.049	0.607142857	low.cor	PCF11	PCF11|51585
10.1008	10.076	0.620884107	low.cor	SCYL2	SCYL2|55681
10.10145	10.126	0.851050039	high.cor	LEPRE1	LEPRE1|64175
10.10215	10.156	0.856883588	high.cor	GTF3C6	GTF3C6|112495
10.1026	10.064	0.714091263	high.cor	SEC23A	SEC23A|10484
10.10265	10.128	0.488981073	low.cor	AKT1S1	AKT1S1|84335
10.103	10.111	0.827477785	high.cor	NUP107	NUP107|57122
10.10305	10.000	0.731786362	high.cor	GSDMD	GSDMD|79792
10.1035	10.072			ELK1	ELK1|2002
10.10475	10.135	0.666385792	low.cor	AP3B1	AP3B1|8546
10.10505	9.972	0.93855328	high.cor	GPSM2	GPSM2|29899
10.10515	10.154	0.733730879	high.cor	PSMD6	PSMD6|9861
10.1052	10.099	0.727638061	high.cor	DHX8	DHX8|1659
10.1054	10.089	0.547381384	low.cor	TXNL4A	TXNL4A|10907
10.1064	10.173	0.714350532	high.cor	ATP5I	ATP5I|521
10.1064	10.106	0.789473684	high.cor	BAT5	BAT5|7920
10.1065	10.143	0.711109671	high.cor	SLC20A2	SLC20A2|6575
10.1067	10.106	0.896357272	high.cor	EFEMP1	EFEMP1|2202
10.10685	10.112	0.663469017	low.cor	SKIV2L2	SKIV2L2|23517
10.1073	10.079	0.807428053	high.cor	TCERG1	TCERG1|10915
10.1074	10.086	0.794205341	high.cor	NNT	NNT|23530
10.10795	10.150	0.847485092	high.cor	LRRFIP2	LRRFIP2|9209
10.108	10.153	0.874643505	high.cor	METAP1	METAP1|23173
10.1081	10.104	0.545890589	low.cor	SMC6	SMC6|79677
10.10955	10.052	0.911978221	high.cor	TULP4	TULP4|56995
10.1098	10.031	0.609541094	low.cor	PRDM2	PRDM2|7799
10.10995	10.071	0.733147524	high.cor	PIK3C2A	PIK3C2A|5286
10.11035	10.088	0.599299974	low.cor	SKIV2L	SKIV2L|6499
10.1106	10.097	0.647718434	low.cor	C16orf53	C16orf53|79447
10.11125	10.115	0.662496759	low.cor	STX5	STX5|6811
10.11155	9.965	0.743971999	high.cor	KLHL9	KLHL9|55958
10.11235	10.173	0.45320197	low.cor	ODF2	ODF2|4957
10.1126	10.045	0.834392015	high.cor	Sep.10	SEPT10|151011
10.1131	10.071	0.680645579	low.cor	EXOC3	EXOC3|11336
10.1131	10.014	0.803344568	high.cor	STK17B	STK17B|9262
10.1133	10.038	0.342753435	low.cor	POLR1A	POLR1A|25885
10.11335	10.136	0.660228157	low.cor	AP1M1	AP1M1|8907
10.1139	10.115	0.799779621	high.cor	PPP1R7	PPP1R7|5510
10.114	10.180	0.701970443	high.cor	EIF2B1	EIF2B1|1967
10.11435	10.090	0.91457091	high.cor	EFS	EFS|10278
10.11455	10.119	0.415024631	low.cor	FKBP15	FKBP15|23307
10.11465	10.131	0.490666321	low.cor	NBEAL2	NBEAL2|23218
10.1153	10.088	0.743583096	high.cor	SRGAP2	SRGAP2|23380
10.11555	10.144	0.532084522	low.cor	CNOT6	CNOT6|57472
10.1159	10.062	0.720637801	high.cor	IBTK	IBTK|25998
10.1163	10.133	0.222585925	low.cor	E2F4	E2F4|1874
10.1164	10.157	0.778649209	high.cor	RBX1	RBX1|9978
10.11675	10.081	0.770935961	high.cor	MAP1B	MAP1B|4131
10.1171	10.067	0.956118745	high.cor	PPAP2B	PPAP2B|8613
10.11745	10.139	0.644801659	low.cor	EHMT1	EHMT1|79813
10.11785	10.049	0.721350791	high.cor	PRIC285	PRIC285|85441
10.11825	10.103	0.555224268	low.cor	MEN1	MEN1|4221
10.1185	10.065	0.107245386	low.cor	SSH1	SSH1|54434
10.1188	9.971	0.886051335	high.cor	FMOD	FMOD|2331
10.1192	10.195	0.863430127	high.cor	ETFA	ETFA|2108
10.1193	10.195	0.809567021	high.cor	MARK3	MARK3|4140
10.11945	10.198	0.879051076	high.cor	MRPL17	MRPL17|63875
10.1202	10.089	0.710850402	high.cor	THADA	THADA|63892
10.12115	10.062	0.53584392	low.cor	TMEM106B	TMEM106B|54664
10.12185	10.094	0.803409386	high.cor	B3GALNT2	B3GALNT2|148789
10.12195	10.113	0.741326506	high.cor	ERCC3	ERCC3|2071
10.12215	10.110	0.702229712	high.cor	CREBZF	CREBZF|58487
10.1225	10.169	0.981203008	high.cor	TYMS	TYMS|7298
10.12265	10.124	0.658154006	low.cor	SLC25A44	SLC25A44|9673
10.12275	10.109	0.438488463	low.cor	RXRB	RXRB|6257
10.12315	10.092			LOC100129034	LOC100129034|100129034
10.12325	10.127	0.740342235	high.cor	SFRS15	SFRS15|57466
10.12345	10.158	0.826160228	high.cor	RPA2	RPA2|6118
10.12375	10.097	0.564817215	low.cor	ZAK	ZAK|51776
10.124	10.136	0.798807363	high.cor	NDUFB7	NDUFB7|4713
10.12435	10.073	0.892079336	high.cor	CMTM3	CMTM3|123920
10.12475	10.171	0.815595022	high.cor	NDRG3	NDRG3|57446
10.12535	10.140	0.772880477	high.cor	RRP12	RRP12|23223
10.1261	10.163	0.778714026	high.cor	CREB3	CREB3|10488
10.12685	10.060	0.922348976	high.cor	TMCO3	TMCO3|55002
10.12715	10.198	0.462535649	low.cor	CCDC72	CCDC72|51372
10.12795	10.112	0.876588022	high.cor	RALB	RALB|5899
10.12855	10.143	0.901607467	high.cor	ARPC5L	ARPC5L|81873
10.1289	10.115	0.652255639	low.cor	TPP2	TPP2|7174
10.12905	10.152	0.84100337	high.cor	MRFAP1L1	MRFAP1L1|114932
10.12925	10.114	0.682784548	low.cor	SMURF1	SMURF1|57154
10.1297	10.123	0.788242157	high.cor	RAB12	RAB12|201475
10.1299	10.109	0.572206378	low.cor	MKL1	MKL1|57591
10.13	10.114	0.920015556	high.cor	PELI1	PELI1|57162
10.13095	10.145	0.874967591	high.cor	PIGS	PIGS|94005
10.13215	10.209	0.631967851	low.cor	CNIH4	CNIH4|29097
10.1323	10.132	0.729193674	high.cor	POLG	POLG|5428
10.1326	10.160	0.697692507	low.cor	MRPL4	MRPL4|51073
10.1327	10.219	0.476795437	low.cor	ANAPC7	ANAPC7|51434
10.13275	10.138			ARAF	ARAF|369
10.1328	10.126	0.712859736	high.cor	NDUFAB1	NDUFAB1|4706
10.1333	10.140			VBP1	VBP1|7411
10.13415	10.093	0.947886959	high.cor	KIF11	KIF11|3832
10.13425	10.157	0.789279233	high.cor	NR2F6	NR2F6|2063
10.1347	10.112	0.77593985	high.cor	ERAP1	ERAP1|51752
10.13525	10.153	0.871791548	high.cor	DNAJC9	DNAJC9|23234
10.13565	10.213	0.077132486	low.cor	COMMD6	COMMD6|170622
10.13565	10.137	0.659320716	low.cor	LEMD2	LEMD2|221496
10.13595	10.094	0.708516982	high.cor	OTUD4	OTUD4|54726
10.1365	10.121	0.784871662	high.cor	KLF3	KLF3|51274
10.13695	10.145	0.282638414	low.cor	PNPLA6	PNPLA6|10908
10.13835	10.088	0.922997148	high.cor	PDPK1	PDPK1|5170
10.1386	10.182	0.84054965	high.cor	BAG3	BAG3|9531
10.13875	10.152	0.929997407	high.cor	RACGAP1	RACGAP1|29127
10.1396	10.128	0.622374903	low.cor	ZDHHC18	ZDHHC18|84243
10.13995	10.150	0.849883329	high.cor	BRPF3	BRPF3|27154
10.14055	10.099	0.818382162	high.cor	TCIRG1	TCIRG1|10312
10.14055	10.046	0.788371792	high.cor	WEE1	WEE1|7465
10.1412	10.114	0.678830697	low.cor	DVL1	DVL1|1855
10.14145	10.075	0.591327457	low.cor	HDGFRP2	HDGFRP2|84717
10.14165	10.189	0.751361162	high.cor	SLC9A1	SLC9A1|6548
10.1418	10.141	0.712554113	high.cor	BTBD6	BTBD6|90135
10.14185	10.092	0.902320456	high.cor	ME2	ME2|4200
10.1424	10.051	0.925849106	high.cor	C20orf112	C20orf112|140688
10.14245	10.056	0.979128857	high.cor	KIF2C	KIF2C|11004
10.1429	10.209	0.801724138	high.cor	GGPS1	GGPS1|9453
10.1431	10.144	0.859929997	high.cor	C11orf31	C11orf31|280636
10.14355	10.113	0.715063521	high.cor	PKN2	PKN2|5586
10.1436	10.153	0.760759658	high.cor	CLN6	CLN6|54982
10.14365	10.101	0.870041483	high.cor	CITED2	CITED2|10370
10.14395	10.135	0.941210786	high.cor	TLE1	TLE1|7088
10.144	10.083	0.719341457	high.cor	GOLPH3L	GOLPH3L|55204
10.14435	10.143	0.71532279	high.cor	NAGA	NAGA|4668
10.14585	10.046	0.798029557	high.cor	NR2F2	NR2F2|7026
10.14775	10.171	0.720702619	high.cor	UBA3	UBA3|9039
10.14825	10.144	0.904200156	high.cor	ASNS	ASNS|440
10.14825	10.086	0.805807623	high.cor	VPS37B	VPS37B|79720
10.14845	10.157	0.710072595	high.cor	NDUFB8	NDUFB8|4714
10.1493	10.187	0.801075966	high.cor	LSM12	LSM12|124801
10.1493	10.159	0.709165154	high.cor	MMS19	MMS19|64210
10.14985	10.190	0.935442053	high.cor	DHX40	DHX40|79665
10.14985	10.215	0.893570132	high.cor	INSIG1	INSIG1|3638
10.14985	10.090	0.883653098	high.cor	PARP12	PARP12|64761
10.1507	10.217	0.60312419	low.cor	FAM53C	FAM53C|51307
10.15075	10.239	0.718045113	high.cor	ZNHIT1	ZNHIT1|10467
10.15125	10.162	0.899922219	high.cor	MAP2K1	MAP2K1|5604
10.15125	10.146	0.694807289	low.cor	NFX1	NFX1|4799
10.15145	10.166			AIFM1	AIFM1|9131
10.15165	10.122	0.899792585	high.cor	PINK1	PINK1|65018
10.15175	10.131	0.690345314	low.cor	ENTPD1	ENTPD1|953
10.15175	10.209	0.783640135	high.cor	MTA1	MTA1|9112
10.1523	10.133	0.778714026	high.cor	PHF20	PHF20|51230
10.15285	10.146	0.891884885	high.cor	SNRPG	SNRPG|6637
10.15295	10.135	0.532797511	low.cor	DNAJB12	DNAJB12|54788
10.15305	10.125	0.828364013	high.cor	HAT1	HAT1|8520
10.1531	10.219	0.766333938	high.cor	VPS45	VPS45|11311
10.15335	10.175	0.63663469	low.cor	SHKBP1	SHKBP1|92799
10.1535	10.153	0.650051854	low.cor	NADK	NADK|65220
10.1537	10.192	0.880088151	high.cor	NANS	NANS|54187
10.15425	10.163	0.848327716	high.cor	NDUFS8	NDUFS8|4728
10.1544	10.166	0.561381903	low.cor	STX7	STX7|8417
10.1545	10.132	0.811187451	high.cor	DHX36	DHX36|170506
10.1548	10.154	0.694257195	low.cor	C11orf24	C11orf24|53838
10.1552	10.209	0.37477314	low.cor	H2AFJ	H2AFJ|55766
10.1553	10.168	0.783769769	high.cor	COASY	COASY|80347
10.15535	10.193	0.943997926	high.cor	WSB1	WSB1|26118
10.1554	10.154	0.290316308	low.cor	TAOK2	TAOK2|9344
10.15575	10.122	0.704822401	high.cor	WDFY1	WDFY1|57590
10.1561	10.157	0.835623542	high.cor	DOCK1	DOCK1|1793
10.15635	10.147	0.618356235	low.cor	UBA6	UBA6|55236
10.1564	10.114	0.806196526	high.cor	STAT5A	STAT5A|6776
10.1566	10.152	0.123736064	low.cor	RARG	RARG|5916
10.157	10.094			FAM128B	FAM128B|80097
10.15755	10.223	0.489888514	low.cor	TBCA	TBCA|6902
10.1579	10.192	0.883069743	high.cor	ACAA2	ACAA2|10449
10.1579	10.183	0.859735546	high.cor	SLC25A1	SLC25A1|6576
10.15835	10.202	0.726341716	high.cor	NDUFA6	NDUFA6|4700
10.1584	10.220	0.753305678	high.cor	PHACTR4	PHACTR4|65979
10.1593	10.210	0.97718434	high.cor	TOB1	TOB1|10140
10.15955	10.113	0.776575058	high.cor	VEZF1	VEZF1|7716
10.1601	10.168	0.811511537	high.cor	PEPD	PEPD|5184
10.1604	10.165	0.634560539	low.cor	HYAL2	HYAL2|8692
10.1605	10.241	0.914830179	high.cor	RABEP1	RABEP1|9135
10.1605	10.192	0.801529686	high.cor	SEMA4C	SEMA4C|54910
10.1609	10.188	0.77281566	high.cor	POLR2G	POLR2G|5436
10.1612	10.192	0.26886181	low.cor	URB1	URB1|9875
10.16125	10.136	0.712859736	high.cor	PCNT	PCNT|5116
10.1615	10.194	0.795955406	high.cor	KIAA0892	KIAA0892|23383
10.1616	10.205	0.579530723	low.cor	NIPA2	NIPA2|81614
10.16165	10.168	0.900700026	high.cor	P4HA2	P4HA2|8974
10.1627	10.143	0.502766798	low.cor	POLE	POLE|5426
10.16335	10.126	0.146536797	low.cor	XAB2	XAB2|56949
10.1636	10.186	0.865828364	high.cor	C1orf128	C1orf128|57095
10.16395	10.138	0.610254083	low.cor	LSP1	LSP1|4046
10.1645	10.187	0.465387607	low.cor	SIRT2	SIRT2|22933
10.16465	10.158	0.867708063	high.cor	KIAA1109	KIAA1109|84162
10.16585	10.154	0.719211823	high.cor	IP6K1	IP6K1|9807
10.16595	10.142			OCRL	OCRL|4952
10.16665	10.220	0.460137412	low.cor	AP3M1	AP3M1|26985
10.16675	10.125	0.823049002	high.cor	RPS19BP1	RPS19BP1|91582
10.1669	10.140	0.509333679	low.cor	HS2ST1	HS2ST1|9653
10.16735	10.193	0.622958258	low.cor	CTNNBIP1	CTNNBIP1|56998
10.1675	10.074	0.801853772	high.cor	CBR1	CBR1|873
10.16765	10.201	0.840420016	high.cor	NSF	NSF|4905
10.1679	10.184	0.769509982	high.cor	NBAS	NBAS|51594
10.1691	10.207	0.775278714	high.cor	NDUFA5	NDUFA5|4698
10.1694	10.206	0.92947887	high.cor	ANKRD27	ANKRD27|84079
10.16965	10.233	0.308270677	low.cor	RBM34	RBM34|23029
10.1703	10.111	0.817368166	high.cor	AMOTL1	AMOTL1|154810
10.17075	10.199			PIAS3	PIAS3|10401
10.1709	10.176	0.735156858	high.cor	BTBD3	BTBD3|22903
10.1712	10.189	0.902579725	high.cor	CCNL1	CCNL1|57018
10.1713	10.020	0.894996111	high.cor	KANK1	KANK1|23189
10.17185	10.193	0.459100337	low.cor	STX12	STX12|23673
10.1731	10.145			PSMD10	PSMD10|5716
10.1733	10.161	0.779297381	high.cor	EHD4	EHD4|30844
10.17335	10.164	0.781501167	high.cor	PEX13	PEX13|5194
10.1738	10.197	0.881449313	high.cor	CRISPLD2	CRISPLD2|83716
10.1748	10.161	0.804252009	high.cor	ADPGK	ADPGK|83440
10.1748	10.164	0.903616801	high.cor	PIM1	PIM1|5292
10.1752	10.203	0.633393829	low.cor	SHARPIN	SHARPIN|81858
10.17525	10.196			LAS1L	LAS1L|81887
10.1754	10.163	0.438229194	low.cor	DPP9	DPP9|91039
10.17565	10.081	0.930191859	high.cor	SORL1	SORL1|6653
10.17575	10.177	0.924423127	high.cor	RBM47	RBM47|54502
10.1765	10.172	0.685701322	low.cor	HOOK3	HOOK3|84376
10.1769	10.179	0.824410163	high.cor	TBL2	TBL2|26608
10.1771	10.233	0.228549475	low.cor	PKD1	PKD1|5310
10.17765	10.239	0.380541872	low.cor	NCBP1	NCBP1|4686
10.17765	10.209	0.869069225	high.cor	ZNF652	ZNF652|22834
10.17795	10.044	0.899403682	high.cor	TRIM22	TRIM22|10346
10.17855	10.179			C17orf49	C17orf49|124944
10.1788	10.173	0.757621326	high.cor	CHCHD3	CHCHD3|54927
10.1792	10.125	0.777482499	high.cor	SLC41A3	SLC41A3|54946
10.1797	10.183	0.673774955	low.cor	LETM1	LETM1|3954
10.1802	10.127	0.591197822	low.cor	TEAD1	TEAD1|7003
10.18025	10.180	0.473100856	low.cor	SLAIN2	SLAIN2|57606
10.18085	9.956	0.860059632	high.cor	CGN	CGN|57530
10.18105	10.332	0.742286751	high.cor	UQCRQ	UQCRQ|27089
10.1822	10.217	0.784093855	high.cor	PPP1R8	PPP1R8|5511
10.18225	10.187	0.871985999	high.cor	TBC1D4	TBC1D4|9882
10.1826	10.213	0.395968369	low.cor	PPP1R15A	PPP1R15A|23645
10.1831	10.222	0.920274825	high.cor	ASH2L	ASH2L|9070
10.18425	10.201	0.765037594	high.cor	C2orf29	C2orf29|55571
10.1847	10.256	0.895320197	high.cor	COPS3	COPS3|8533
10.1848	10.144	0.330243713	low.cor	MICAL3	MICAL3|57553
10.1849	10.173	0.882486388	high.cor	IRF6	IRF6|3664
10.18525	10.145	0.668330309	low.cor	KPNA3	KPNA3|3839
10.18625	10.198			WBP1	WBP1|23559
10.1866	10.086	0.839512575	high.cor	GPATCH8	GPATCH8|23131
10.1868	10.097	0.556131709	low.cor	TTC37	TTC37|9652
10.18705	10.169	0.362587503	low.cor	DGKZ	DGKZ|8525
10.18725	10.174	0.921376718	high.cor	SGK1	SGK1|6446
10.18805	10.214			GPR89A	GPR89A|653519
10.1889	10.153	0.375162043	low.cor	ZNF148	ZNF148|7707
10.189	9.998	0.92643246	high.cor	TFCP2L1	TFCP2L1|29842
10.19	10.204	0.628208452	low.cor	MAX	MAX|4149
10.19005	10.229	0.753824216	high.cor	CLTB	CLTB|1212
10.191	10.194	0.74325901	high.cor	MTMR2	MTMR2|8898
10.19155	10.167	0.845281307	high.cor	ALAS1	ALAS1|211
10.19235	10.227	0.838994037	high.cor	DCAF10	DCAF10|79269
10.19235	10.245			BOLA2	BOLA2|552900
10.1926	10.212	0.715387607	high.cor	SLC35C2	SLC35C2|51006
10.1927	10.171	0.819030334	high.cor	CARS	CARS|833
10.1932	10.155	0.569095152	low.cor	KBTBD2	KBTBD2|25948
10.19355	10.161	0.912756028	high.cor	KIAA1598	KIAA1598|57698
10.1936	10.218	0.659571037	low.cor	TTC7A	TTC7A|57217
10.1937	10.393	0.922932331	high.cor	ALCAM	ALCAM|214
10.1937	10.220	0.908478092	high.cor	CIRH1A	CIRH1A|84916
10.19405	10.158	0.621661913	low.cor	MAPK6	MAPK6|5597
10.19485	10.159	0.849559243	high.cor	TARBP1	TARBP1|6894
10.19485	10.247	0.818252528	high.cor	ATP6V1H	ATP6V1H|51606
10.19515	10.236	0.666645061	low.cor	PRPF31	PRPF31|26121
10.19525	10.216	0.318382162	low.cor	ZNF687	ZNF687|57592
10.19595	10.252	0.323956443	low.cor	ZDHHC3	ZDHHC3|51304
10.1968	10.213	0.880152969	high.cor	IL1R1	IL1R1|3554
10.1971	10.146	0.938747731	high.cor	FAM129A	FAM129A|116496
10.19735	10.141	0.60707804	low.cor	RNMT	RNMT|8731
10.19755	10.169	0.76374125	high.cor	CTR9	CTR9|9646
10.1977	10.202	0.561641172	low.cor	BCL2L13	BCL2L13|23786
10.19795	10.267	0.793492352	high.cor	CLN3	CLN3|1201
